numeric1,numeric2,numeric3,numeric4,numeric5,numeric6,numeric7,numeric8,class
0.209535,0.589443,0.704916,0.99668,0.266041,0.730075,0.405389,0.29918,0
0.704919,0.359307,0.922469,0.161322,0.842752,0.201538,0.945928,0.04603,1
0.037068,0.778048,0.010685,0.751311,0.893423,0.467554,0.583103,0.590869,0
0.292451,0.78718,0.510374,0.172818,0.352642,0.37602,0.917955,0.278728,1
0.765879,0.398874,0.851996,0.096196,0.295328,0.604314,0.706794,0.590385,1
0.609045,0.069087,0.751782,0.113429,0.037702,0.739976,0.878196,0.445349,1
0.291148,0.244583,0.022464,0.336073,0.646027,0.084103,0.591573,0.275421,0
0.625487,0.244001,0.615024,0.656341,0.732042,0.462626,0.278703,0.716469,0
0.365945,0.883121,0.957868,0.643992,0.663968,0.580612,0.859645,0.016096,0
0.62726,0.504493,0.909827,0.301683,0.572023,0.704749,0.574434,0.504836,1
0.632999,0.321574,0.893405,0.151429,0.777331,0.709182,0.121972,0.72855,1
0.545132,0.237537,0.024654,0.374847,0.523139,0.769835,0.047503,0.089669,1
0.37912,0.548916,0.306112,0.979813,0.137247,0.242405,0.570105,0.094945,0
0.258415,0.194216,0.199192,0.216219,0.00456,0.509147,0.291581,0.557363,1
0.512285,0.457678,0.142428,0.713457,0.978664,0.829642,0.478167,0.349873,0
0.370871,0.288334,0.831999,0.06231,0.111332,0.480683,0.856463,0.558596,1
0.261372,0.64451,0.330921,0.813892,0.828875,0.720438,0.11499,0.133167,0
0.959279,0.523942,0.323315,0.118297,0.93423,0.362054,0.552782,0.381852,0
0.098554,0.589656,0.080173,0.475616,0.063704,0.99185,0.566415,0.909126,1
0.794659,0.551763,0.953011,0.321971,0.47727,0.117258,0.916887,0.843337,1
0.384351,0.715338,0.461817,0.423237,0.311338,0.779676,0.967743,0.452135,1
0.536144,0.354524,0.293716,0.299088,0.672876,0.417368,0.335869,0.493312,1
0.235336,0.823035,0.778731,0.150036,0.203829,0.013596,0.646342,0.898705,0
0.397524,0.561196,0.659082,0.010127,0.994703,0.815118,0.332753,0.638832,1
0.114496,0.409684,0.218388,0.097923,0.976244,0.156216,0.674413,0.865905,0
0.786425,0.890139,0.087218,0.58846,0.168116,0.173409,0.511836,0.682881,1
0.644251,0.362772,0.291365,0.278809,0.413471,0.446014,0.331914,0.136208,1
0.416168,0.221158,0.359273,0.869919,0.478331,0.847702,0.66419,0.279923,0
0.142129,0.534345,0.555007,0.837379,0.644684,0.144205,0.979631,0.408747,0
0.390261,0.796455,0.553178,0.113774,0.176198,0.122338,0.533314,0.807858,0
0.379102,0.693917,0.122241,0.055274,0.285463,0.285493,0.842419,0.616968,0
0.759569,0.050499,0.632543,0.415121,0.48166,0.400747,0.740951,0.656382,1
0.060564,0.360291,0.455561,0.296676,0.427573,0.432752,0.202586,0.312693,0
0.052119,0.568795,0.570711,0.308667,0.684848,0.649571,0.37305,0.831753,0
0.529984,0.012279,0.946151,0.395306,0.976394,0.935591,0.503442,0.616595,1
0.275581,0.675557,0.509969,0.063931,0.844851,0.596697,0.725895,0.377961,1
0.195202,0.178335,0.778179,0.982819,0.836012,0.192843,0.863001,0.23507,0
0.892391,0.1503,0.455915,0.171844,0.586124,0.183188,0.712382,0.114315,1
0.177384,0.90509,0.578241,0.258612,0.441961,0.418949,0.497839,0.043519,1
0.267538,0.573319,0.006978,0.522759,0.492572,0.769125,0.428459,0.189421,0
0.682637,0.104794,0.349958,0.701035,0.14163,0.414253,0.557111,0.73604,0
0.978786,0.34748,0.040314,0.653243,0.320252,0.457765,0.811852,0.26065,0
0.089001,0.800095,0.619101,0.775865,0.599268,0.593353,0.379716,0.951579,1
0.596278,0.281667,0.193739,0.220011,0.922316,0.839205,0.866718,0.041521,1
0.260853,0.064587,0.905573,0.420014,0.481849,0.987138,0.868137,0.635578,1
0.799757,0.137152,0.311688,0.25106,0.986942,0.492463,0.083639,0.006141,1
0.769004,0.211451,0.47202,0.025939,0.443553,0.841724,0.039003,0.365901,1
0.710239,0.554078,0.79768,0.290729,0.677423,0.092911,0.760412,0.842279,1
0.019621,0.557143,0.786555,0.189897,0.299918,0.829799,0.087956,0.976339,1
0.542843,0.459727,0.71258,0.373431,0.245698,0.065572,0.819773,0.843826,1
0.150186,0.87995,0.585083,0.668704,0.26114,0.88087,0.128215,0.146,1
0.795533,0.067806,0.944632,0.989686,0.972408,0.831441,0.939456,0.867905,0
0.036866,0.203197,0.568879,0.711006,0.122717,0.693115,0.469172,0.713944,1
0.813222,0.038911,0.311757,0.206186,0.412079,0.410536,0.217952,0.351741,1
0.456672,0.999332,0.354991,0.945773,0.133237,0.10121,0.347142,0.882998,1
0.932668,0.72165,0.094598,0.551027,0.289929,0.803682,0.047821,0.136993,1
0.435224,0.782412,0.708424,0.664785,0.312908,0.672912,0.525567,0.083481,0
0.932918,0.821121,0.756264,0.16603,0.059542,0.651558,0.788646,0.196994,0
0.71362,0.230941,0.889154,0.42909,0.566833,0.233457,0.327791,0.070556,1
0.940507,0.941248,0.359986,0.128784,0.786407,0.242789,0.599265,0.780437,1
0.723275,0.202199,0.901872,0.064201,0.930424,0.664092,0.002615,0.599602,1
0.45846,0.531477,0.790643,0.723733,0.307284,0.808269,0.294524,0.907513,0
0.442763,0.233354,0.157899,0.564051,0.776053,0.349751,0.630161,0.393926,0
0.013297,0.150241,0.871014,0.225655,0.198501,0.019974,0.673441,0.904368,0
0.71865,0.556877,0.546506,0.157672,0.517675,0.992319,0.467604,0.524916,1
0.274687,0.357316,0.513169,0.374545,0.341897,0.24368,0.00751,0.753962,0
0.308977,0.994858,0.791387,0.317283,0.163104,0.427805,0.705063,0.858608,1
0.147769,0.735097,0.405023,0.041908,0.588432,0.045583,0.189173,0.763339,0
0.149411,0.232229,0.592295,0.207784,0.213947,0.947413,0.131647,0.068656,1
0.338124,0.538775,0.732049,0.588452,0.019442,0.452828,0.040442,0.047295,0
0.34204,0.968894,0.051828,0.077656,0.413189,0.622523,0.211656,0.715708,1
0.889399,0.475415,0.434146,0.413194,0.305563,0.467943,0.281685,0.32846,0
0.366828,0.450768,0.887375,0.091265,0.840443,0.133586,0.070942,0.893188,0
0.193593,0.111953,0.497654,0.193965,0.663298,0.337184,0.660553,0.553787,1
0.015734,0.879717,0.928215,0.102576,0.854852,0.60291,0.893422,0.939483,1
0.974,0.412086,0.782543,0.319329,0.909253,0.072776,0.741084,0.827437,1
0.549473,0.20241,0.397776,0.870271,0.385641,0.931365,0.22775,0.716543,0
0.117274,0.593279,0.452017,0.304259,0.250817,0.139397,0.2317,0.912813,1
0.740803,0.902078,0.884741,0.011906,0.112017,0.729071,0.852943,0.160082,1
0.576948,0.778068,0.481047,0.214272,0.070337,0.138988,0.704144,0.954877,1
0.219331,0.965465,0.533627,0.643092,0.341709,0.932609,0.700835,0.534609,0
0.157325,0.425132,0.677147,0.613674,0.740636,0.209498,0.66137,0.164962,0
0.250962,0.76667,0.02468,0.739202,0.017173,0.166079,0.134059,0.788228,0
0.624777,0.346828,0.437054,0.746083,0.755933,0.938712,0.183881,0.615058,0
0.666696,0.303526,0.187283,0.179004,0.350835,0.306195,0.576233,0.81099,1
0.635871,0.435639,0.586483,0.468355,0.684501,0.286872,0.049116,0.875428,0
0.633371,0.088701,0.387682,0.08267,0.391213,0.915474,0.615167,0.560714,1
0.343442,0.428902,0.80367,0.742486,0.664584,0.485249,0.754809,0.063107,0
0.939625,0.456689,0.033928,0.738751,0.832332,0.734878,0.084947,0.428963,1
0.972545,0.960033,0.067104,0.892125,0.163085,0.78792,0.252888,0.394308,1
0.370208,0.610026,0.263854,0.98049,0.119632,0.144426,0.437295,0.848213,0
0.952028,0.519767,0.315027,0.142809,0.405311,0.248617,0.315834,0.215512,1
0.562307,0.971816,0.115047,0.38671,0.804973,0.622047,0.247886,0.03883,1
0.050076,0.702702,0.977611,0.42684,0.406314,0.707222,0.525192,0.939039,0
0.889143,0.314443,0.344126,0.666839,0.557102,0.887065,0.242181,0.049411,1
0.192233,0.973244,0.801285,0.047586,0.437217,0.965375,0.727401,0.771118,1
0.123149,0.805512,0.4742,0.734369,0.374402,0.643448,0.727448,0.947745,1
0.960839,0.651363,0.111484,0.865646,0.282633,0.778003,0.784804,0.806454,0
0.319297,0.085761,0.428694,0.836037,0.852015,0.455575,0.500995,0.263478,0
0.277184,0.867457,0.526549,0.836228,0.369113,0.168538,0.626462,0.441585,0
0.42109,0.225879,0.450317,0.62241,0.296616,0.627901,0.168566,0.497173,0
0.056331,0.646126,0.206783,0.737945,0.991253,0.998042,0.959122,0.104652,0
0.089204,0.062232,0.805204,0.659882,0.188851,0.588536,0.372878,0.195777,1
0.334582,0.618844,0.138658,0.593008,0.135456,0.28823,0.138338,0.801568,0
0.252786,0.411487,0.772194,0.88407,0.49342,0.276725,0.432333,0.094502,0
0.369607,0.865546,0.954182,0.278831,0.401346,0.798411,0.699758,0.978602,1
0.883414,0.664156,0.417282,0.494623,0.316825,0.034236,0.889869,0.825106,1
0.213231,0.385117,0.785424,0.831039,0.520841,0.356325,0.050555,0.201359,0
0.491707,0.257032,0.653218,0.791433,0.412773,0.500654,0.47198,0.690581,0
0.256872,0.694786,0.65419,0.937881,0.974888,0.442891,0.821021,0.150179,0
0.846595,0.524544,0.08426,0.452252,0.035233,0.012585,0.957883,0.006248,1
0.249641,0.058428,0.896859,0.126056,0.207842,0.53086,0.376319,0.431928,1
0.417243,0.429007,0.136095,0.751718,0.639148,0.006755,0.458848,0.50726,0
0.28909,0.843777,0.124377,0.137938,0.939516,0.677379,0.988386,0.708208,1
0.037634,0.669784,0.970901,0.221788,0.928808,0.927032,0.607683,0.322504,0
0.284628,0.508534,0.217401,0.000211,0.074871,0.870451,0.167996,0.639963,1
0.293804,0.671359,0.687578,0.253571,0.753874,0.135336,0.158371,0.014925,1
0.393582,0.715392,0.856606,0.283909,0.711378,0.62931,0.656976,0.148498,1
0.133738,0.950303,0.307128,0.140573,0.353066,0.326473,0.495865,0.188234,1
0.929918,0.075959,0.088142,0.055861,0.744025,0.358702,0.580585,0.492905,0
0.199919,0.361159,0.043192,0.063349,0.445495,0.946862,0.556045,0.160043,1
0.245626,0.023598,0.424255,0.021547,0.567985,0.957067,0.260038,0.663886,1
0.384535,0.721229,0.357748,0.515555,0.669664,0.117172,0.655824,0.201394,0
0.084745,0.31516,0.979053,0.359355,0.378939,0.178628,0.185197,0.593993,0
0.107341,0.314262,0.301959,0.671414,0.870117,0.55887,0.733413,0.842697,1
0.910063,0.661631,0.139443,0.746244,0.571059,0.249394,0.647415,0.684269,1
0.816178,0.77306,0.642182,0.19458,0.731747,0.02467,0.498741,0.746077,1
0.855506,0.117374,0.642834,0.770727,0.318944,0.781475,0.589783,0.444286,1
0.702456,0.987688,0.271211,0.074823,0.73264,0.237059,0.53253,0.147297,1
0.210148,0.840974,0.271129,0.988418,0.261761,0.732885,0.994034,0.644125,0
0.732896,0.820152,0.960262,0.361818,0.739392,0.674814,0.774028,0.666652,1
0.685446,0.512325,0.404188,0.38768,0.6193,0.3057,0.064549,0.845054,1
0.807109,0.305357,0.289025,0.347967,0.445394,0.939061,0.966346,0.872763,1
0.503844,0.051714,0.0609,0.291596,0.792716,0.71133,0.239463,0.804263,1
0.482891,0.355416,0.647998,0.289302,0.47169,0.881039,0.63835,0.13518,1
0.183842,0.39225,0.33159,0.738364,0.624504,0.710104,0.522919,0.262308,1
0.760079,0.423403,0.582465,0.439851,0.59256,0.212349,0.686949,0.171246,1
0.61446,0.412678,0.929153,0.421052,0.68389,0.304441,0.59523,0.449279,1
0.74318,0.407433,0.174358,0.725735,0.219429,0.144388,0.470883,0.971179,1
0.391699,0.593418,0.526002,0.644903,0.487079,0.692743,0.924233,0.855578,0
0.776655,0.183652,0.459285,0.110685,0.482444,0.781696,0.064657,0.539555,1
0.877654,0.551504,0.376169,0.226048,0.565157,0.227184,0.28681,0.069114,1
0.552861,0.268133,0.378701,0.15295,0.409704,0.769197,0.172634,0.953199,1
0.482281,0.954438,0.722559,0.831623,0.879646,0.875415,0.200556,0.178894,0
0.692646,0.107681,0.767252,0.253621,0.704146,0.693355,0.203285,0.235486,1
0.667819,0.312938,0.489365,0.261296,0.085718,0.686166,0.765607,0.245024,1
0.298603,0.499533,0.87526,0.096361,0.618084,0.737235,0.003593,0.547045,1
0.17588,0.152606,0.759638,0.170194,0.143068,0.758764,0.416622,0.335118,1
0.980979,0.639983,0.926373,0.778536,0.425413,0.089467,0.753617,0.192867,1
0.188147,0.493136,0.020616,0.176698,0.101761,0.334853,0.170405,0.657551,1
0.977177,0.064493,0.538013,0.733244,0.774441,0.216549,0.084925,0.627113,1
0.856242,0.301896,0.21037,0.133756,0.991459,0.607119,0.521209,0.945824,1
0.443924,0.134572,0.298589,0.750916,0.271812,0.6842,0.2708,0.078486,0
0.018301,0.641134,0.211119,0.745824,0.940493,0.232478,0.976885,0.186592,0
0.244884,0.252118,0.817971,0.696368,0.150224,0.768967,0.525946,0.161879,0
0.982387,0.131897,0.269695,0.154084,0.920896,0.663728,0.768863,0.35998,0
0.463075,0.796997,0.79346,0.204009,0.149291,0.045809,0.846081,0.167139,1
0.601584,0.130953,0.282653,0.750185,0.467984,0.779551,0.058243,0.247664,0
0.436132,0.205858,0.746407,0.499457,0.082339,0.046437,0.47371,0.569748,1
0.956021,0.570789,0.935455,0.866242,0.964487,0.317615,0.714353,0.557333,0
0.531543,0.257373,0.582165,0.341064,0.336647,0.682804,0.322302,0.04566,1
0.819329,0.917229,0.710722,0.270906,0.033222,0.752268,0.611045,0.965672,1
0.71472,0.281665,0.971058,0.554413,0.198686,0.306983,0.670246,0.328232,0
0.371251,0.195523,0.20653,0.481905,0.400783,0.091275,0.543085,0.072613,0
0.4701,0.442567,0.993653,0.557869,0.020203,0.754421,0.93836,0.653121,0
0.962123,0.333954,0.998998,0.625536,0.290975,0.938759,0.670845,0.297665,0
0.545131,0.661073,0.307562,0.973186,0.593453,0.084615,0.786325,0.216631,1
0.304806,0.736347,0.142308,0.920001,0.756637,0.122009,0.95475,0.371378,0
0.773158,0.182128,0.291296,0.10413,0.748744,0.834293,0.572934,0.150034,1
0.908431,0.377869,0.808789,0.945617,0.384926,0.928885,0.26818,0.548227,0
0.750364,0.725713,0.806762,0.006855,0.931044,0.100251,0.744265,0.702418,1
0.551219,0.883266,0.051761,0.00043,0.151304,0.230976,0.408349,0.178977,1
0.754706,0.144654,0.403205,0.223215,0.732409,0.620293,0.161169,0.873491,1
0.060905,0.453438,0.143631,0.226508,0.246392,0.241293,0.489964,0.22826,0
0.196868,0.552344,0.4622,0.233945,0.107806,0.44658,0.53427,0.016533,1
0.974693,0.564022,0.998858,0.225234,0.105976,0.334067,0.55968,0.991416,0
0.581298,0.343525,0.838899,0.380489,0.202392,0.667822,0.722564,0.170488,1
0.117833,0.017697,0.991364,0.001593,0.967861,0.882816,0.739658,0.285515,1
0.091791,0.464083,0.672666,0.38968,0.068056,0.078028,0.489836,0.518362,0
0.615725,0.889504,0.21187,0.401384,0.676375,0.28303,0.48949,0.370751,1
0.316476,0.918456,0.644014,0.656526,0.943012,0.533245,0.432899,0.765528,0
0.692582,0.193901,0.379347,0.742575,0.262189,0.385754,0.473393,0.552264,0
0.208813,0.851502,0.307889,0.61987,0.89915,0.539003,0.239019,0.727092,0
0.037402,0.003793,0.014679,0.029639,0.425174,0.983572,0.296078,0.238639,0
0.840998,0.283888,0.603872,0.395411,0.161824,0.735306,0.8454,0.123888,1
0.742775,0.423027,0.952843,0.538077,0.493179,0.509079,0.69585,0.050936,0
0.2207,0.515011,0.756516,0.394508,0.980393,0.762153,0.71032,0.005892,1
0.361849,0.776844,0.643517,0.559583,0.875072,0.859633,0.755644,0.833972,0
0.854582,0.690301,0.445217,0.288246,0.591222,0.794681,0.057371,0.695677,1
0.722478,0.934565,0.684078,0.930236,0.264643,0.998626,0.150786,0.535737,0
0.05393,0.770105,0.597695,0.02015,0.778712,0.026138,0.869582,0.912468,0
0.231324,0.783934,0.264966,0.495506,0.885424,0.15062,0.063614,0.785191,0
0.413684,0.156423,0.650761,0.76544,0.300627,0.15497,0.987104,0.107382,0
0.276716,0.859807,0.635533,0.602719,0.90234,0.852882,0.54874,0.323202,0
0.26413,0.448556,0.346246,0.081701,0.411069,0.125821,0.865052,0.115063,0
0.854171,0.351755,0.35505,0.034923,0.181018,0.510845,0.808473,0.99989,1
0.595246,0.827657,0.56209,0.750951,0.981115,0.624434,0.491508,0.621732,0
0.914568,0.990565,0.828872,0.886164,0.894748,0.957456,0.878394,0.83838,0
0.953709,0.570189,0.67858,0.81312,0.717114,0.826463,0.965675,0.949645,0
0.934982,0.313654,0.629757,0.878164,0.479107,0.516442,0.223091,0.66496,1
0.812549,0.190291,0.97975,0.290933,0.976628,0.90019,0.236186,0.65795,1
0.212166,0.809388,0.104339,0.618412,0.434235,0.069479,0.742048,0.805642,0
0.913468,0.711046,0.589932,0.106202,0.682042,0.763144,0.499575,0.459954,0
0.378702,0.440301,0.764764,0.299655,0.474765,0.627271,0.685693,0.349134,1
0.081812,0.564661,0.44547,0.687524,0.831824,0.592632,0.758903,0.956797,0
0.641793,0.04523,0.965476,0.3408,0.527414,0.904524,0.981598,0.476217,1
0.014198,0.62155,0.801583,0.769378,0.10944,0.590172,0.042531,0.687533,1
0.244728,0.120348,0.365165,0.469215,0.07623,0.398842,0.470842,0.355524,0
0.538798,0.848319,0.77439,0.882638,0.089932,0.499837,0.783067,0.995611,0
0.650987,0.47911,0.673861,0.744449,0.355492,0.473515,0.554518,0.105733,0
0.848281,0.094668,0.418088,0.036492,0.544141,0.380499,0.85645,0.211772,1
0.951013,0.291098,0.185198,0.023341,0.890266,0.944223,0.750413,0.324159,0
0.205409,0.50919,0.837287,0.091753,0.340601,0.131985,0.781206,0.653343,0
0.991639,0.999779,0.593824,0.366553,0.884623,0.669643,0.659829,0.681756,0
0.621292,0.08408,0.834503,0.325599,0.445074,0.275135,0.577848,0.939946,1
0.728166,0.619166,0.59797,0.886496,0.957506,0.645958,0.84457,0.084526,0
0.006295,0.828746,0.592803,0.687698,0.517754,0.485771,0.788442,0.125602,1
0.299102,0.909384,0.787179,0.536669,0.726258,0.105281,0.11408,0.901328,0
0.293603,0.072335,0.893612,0.247751,0.608118,0.382564,0.156324,0.147253,1
0.323554,0.931144,0.315185,0.342401,0.737806,0.117977,0.722741,0.758106,0
0.035449,0.395159,0.36967,0.334442,0.447438,0.068819,0.465971,0.089685,0
0.921283,0.479127,0.857952,0.573004,0.247499,0.198896,0.977324,0.398506,1
0.971982,0.689024,0.293151,0.865786,0.83895,0.928154,0.043037,0.766855,1
0.955403,0.894266,0.356869,0.355323,0.345601,0.417513,0.754597,0.110917,0
0.072813,0.846474,0.398936,0.370889,0.645674,0.174095,0.414535,0.119626,0
0.997752,0.754938,0.047101,0.228706,0.931448,0.511966,0.429093,0.221902,0
0.551195,0.578936,0.243038,0.203115,0.875899,0.653573,0.629183,0.929914,1
0.516901,0.947069,0.271097,0.141364,0.03525,0.507015,0.711027,0.15605,1
0.350877,0.863769,0.596194,0.444658,0.366313,0.404324,0.737902,0.351229,1
0.78884,0.613131,0.577251,0.388152,0.987559,0.335891,0.894377,0.562222,1
0.605606,0.520227,0.372598,0.002517,0.562799,0.466205,0.934472,0.755634,1
0.030298,0.48006,0.603723,0.989749,0.93639,0.966063,0.015116,0.00621,0
0.571283,0.414318,0.593806,0.39588,0.898882,0.446402,0.856342,0.397107,1
0.254742,0.066071,0.247414,0.013239,0.211993,0.528907,0.4196,0.729804,1
0.530783,0.792582,0.887786,0.73492,0.271835,0.338561,0.545602,0.3913,0
0.351009,0.266381,0.6181,0.334116,0.03929,0.953281,0.243118,0.976255,1
0.171424,0.24476,0.023132,0.390982,0.11644,0.095809,0.570103,0.511723,0
0.884617,0.817841,0.277718,0.33967,0.097964,0.603004,0.298592,0.382158,0
0.935097,0.795382,0.978423,0.858196,0.576403,0.457695,0.80474,0.302314,0
0.121713,0.14247,0.264812,0.073806,0.430201,0.41825,0.875437,0.935731,1
0.145911,0.069891,0.536768,0.003447,0.976278,0.263737,0.001586,0.886767,1
0.841047,0.624256,0.046754,0.306479,0.273429,0.531025,0.372888,0.006431,1
0.775691,0.0699,0.404134,0.323245,0.196095,0.060836,0.948574,0.001505,1
0.28132,0.915863,0.475411,0.325951,0.173952,0.624617,0.247994,0.812238,1
0.976458,0.938724,0.401399,0.14515,0.776705,0.563426,0.297602,0.911418,0
0.288854,0.33766,0.140705,0.36276,0.053522,0.837945,0.01533,0.914509,1
0.96236,0.576752,0.223202,0.336149,0.724767,0.982636,0.036126,0.622317,1
0.778234,0.647285,0.757967,0.346307,0.058844,0.903708,0.293893,0.892829,1
0.994761,0.66017,0.262082,0.342761,0.063069,0.55605,0.051242,0.939864,1
0.259103,0.928677,0.126694,0.007881,0.867479,0.78429,0.318471,0.906204,1
0.995286,0.951609,0.786756,0.113242,0.430472,0.863133,0.853172,0.808853,0
0.522226,0.957092,0.91085,0.390699,0.945199,0.522134,0.181861,0.204082,1
0.897597,0.993719,0.202024,0.585462,0.460725,0.31021,0.149622,0.682114,1
0.405708,0.917121,0.177493,0.39082,0.575598,0.490063,0.335065,0.169926,1
0.798212,0.193032,0.454333,0.051351,0.400996,0.844022,0.237239,0.45377,1
0.770505,0.222054,0.446655,0.948349,0.698165,0.69846,0.942947,0.882701,0
0.888894,0.90508,0.131583,0.452657,0.939751,0.019258,0.160695,0.384267,1
0.542059,0.605844,0.544396,0.264365,0.137984,0.598022,0.755832,0.215306,1
0.771359,0.921633,0.733363,0.047922,0.412557,0.47176,0.173919,0.246501,1
0.608525,0.635704,0.949505,0.140547,0.911612,0.323074,0.975982,0.400316,1
0.174644,0.511557,0.387681,0.556603,0.464699,0.646057,0.927042,0.589968,1
0.044345,0.839225,0.045419,0.760585,0.596657,0.713013,0.329335,0.757097,0
0.543398,0.38785,0.819798,0.966639,0.581166,0.40865,0.569127,0.912566,0
0.629081,0.893731,0.515881,0.931379,0.781288,0.627192,0.541637,0.855781,0
0.583428,0.715878,0.781386,0.690454,0.063746,0.996668,0.876077,0.88056,0
0.488298,0.875511,0.323881,0.516632,0.430555,0.014534,0.313874,0.286123,1
0.314975,0.12743,0.11878,0.3201,0.556141,0.980563,0.731376,0.396315,1
0.423881,0.12009,0.328569,0.898327,0.804802,0.549491,0.577831,0.650112,0
0.101973,0.567257,0.762582,0.246521,0.617018,0.241084,0.196276,0.782238,0
0.892689,0.542771,0.419363,0.945306,0.659001,0.997134,0.228965,0.286062,1
0.222333,0.808572,0.67801,0.098262,0.3644,0.820557,0.798738,0.75644,1
0.789512,0.95363,0.776543,0.920096,0.85949,0.313285,0.18152,0.012139,0
0.076824,0.336146,0.954916,0.541982,0.747059,0.781727,0.407732,0.96016,0
0.732695,0.431551,0.892306,0.301317,0.613745,0.927227,0.744847,0.731641,1
0.796265,0.124174,0.394983,0.512443,0.555735,0.876157,0.84337,0.041546,0
